c		公		公仆		7
c		六		六合彩		7
c		六		六四		7
c		六		六。四		7
c		六		六g四		7
c		共		共产主义		7
c		共		共产党		7
c		共		共匪		7
c		共		共狗		7
c		共		共青团员		7
c		兴		兴奋剂		7
c		兽		兽兽门		7
c		兽		兽性		7
c		光		光明日报		7
c		克		克林顿		7
c		勾		勾引		7
c		勃		勃起		7
c		回		回回		7
c		回		回良玉		7
c		回		回族人吃猪肉		7
c		回		回教		7
c		团		团派		7
c		国		国务院		7
c		国		国家主要部委		7
c		国		国家民委		7
c		国		国安局		7
c		国		国土资源部		7
c		国		国研室		7
c		国		国管局		7
c		国		国防科工委		7
c		国		国防部		7
c		国		国资委		7
c		国		国际法院		7
c		国		国民党		7
c		四		四人帮		7
c		倪		倪奶奶		7
c		倭		倭寇		7
c		倭		倭国		7
c		值		值勤		7
c		蛋		B蛋		7
c		水		B水		7
c		皮		皮条		7
c		短		短信群发器		7
c		石		石进		7
c		玉		玉杵		7
c		王		王太华		7
c		王		王宝森		7
c		王		王小丫		7
c		王		王岐山		7
c		王		王乐泉		7
c		王		王刚		7
c		王		王八		7
c		王		王八蛋		7
c		王		王兆国		7
c		王		王震		7
c		王		王昊		7
c		玛		玛丽隔壁		7
c		火		火棒		7
c		睾		睾		7
c		睾		睾丸		7
c		砍		砍人		7
c		破		破坏		7
c		破		破瓜		7
c		破		破鞋		7
c		硬		硬挺		7
c		示		示威		7
c		礼		礼品		7
c		社		社会主义		7
c		社		社会正义力量		7
c		社		社保基金会		7
c		社		社科院		7
c		神		神经		7
c		神		神经病		7
c		神		神通加持法		7
c		禁		禁书		7
c		私		私处		7
c		私		私—服		7
c		私		私服		7
c		穆		穆罕默德		7
c		穆		穆斯林		7
c		窝		窝囊废		7
c		窝		窝槽		7
c		窃		窃听器		7
c		笨		笨猪		7
c		笨		笨蛋		7
c		笨		笨逼		7
c		管		管理人员		7
c		管		管理员		7
c		粮		粮食局		7
c		精		精子		7
c		精		精液		7
c		系		系统		7
c		纠		纠察员		7
c		红		红卫兵		7
c		约		约会		7
c		线		线下交易		7
c		纵		纵欲		7
c		统		统计局		7
c		经		经社理事会		7
c		经		经济社会理事会		7
c		绳		绳虐		7
c		结		结婚		7
c		罗		罗干		7
c		罗		罗　干		7
c		网		网管		7
c		美		美利坚		7
c		美		美国		7
c		美		美国之音		7
c		群		群奸		7
c		真		真善忍		7
c		真		真理教		7
c		真		真爱		7
c		省		省长		7
c		猪		猪头三		7
c		猪		猪容基		7
c		看		看牌器		7
c		看		看牌软件		7
c		看		看棋器		7
c		看		看棋软件		7
c		烟		烟草局		7
c		热		热辣		7
c		热		热比娅		7
c		热		热比亚		7
c		烂		烂B		7
c		烂		烂货		7
c		烂		烂逼		7
c		烂		烂比		7
c		烂		烂游戏		7
c		爱		爱妃		7
c		爱		爱人		7
c		爱		爱欲		7
c		爱		爱液		7
c		爆		爆乳		7
c		瘸		瘸腿帮		7
c		疆		疆独		7
c		痉		痉挛		7
c		生		生春袋		7
c		田		田纪云		7
c		男		男友		7
c		男		男欢女爱		7
c		男		男朋友		7
c		电		电监会		7
c		电		电话		7
c		燕		燕玲论坛		7
c		畜		畜生		7
c		畜		畜牲		7
c		煞		煞笔		7
c		煞		煞逼		7
c		特		特别公告		7
c		特		特码		7
c		牌		牌戰		7
c		牛		牛B		7
c		牛		牛逼		7
c		牛		牛比		7
c		独		独立		7
c		狗		狗娘		7
c		狗		狗屎		7
c		狗		狗屁		7
c		狗		狗养		7
c		狗		狗B		7
c		狗		狗男女		7
c		狗		狗日		7
c		狂		狂野		7
c		狂		狂操		7
c		狂		狂操你全家		7
c		相		相亲		7
c		相		相公		7
c		盗		盗窃犯		7
c		监		监听王		7
c		监		监察部		7
c		监		监管局		7
c		白		白痴		7
c		花		花痴		7
c		花		花柳		7
c		莫		莫索里尼		7
c		避		避孕套		7
c		聘		聘F		7
c		道		道教		7
c		联		联合国		7
c		联		联大		7
c		联		联易		7
c		荡		荡妇		7
c		草		草妈		7
c		草		草你		7
c		草		草泥马		7
c		草		草拟妈		7
c		菊		菊花		7
c		萨		萨达姆		7
c		靠		靠		7
c		靠		靠你妈		7
c		革		革命		7
c		靖		靖国神社		7
c		青		青天白日		7
c		青		青楼		7
c		静		静坐		7
c		蠢		蠢猪		7
c		衮		衮		7
c		行		行房		7
c		街		街头对抗		7
c		血		血腥图片		7
c		血		血逼		7
c		领		领取		7
c		食		食屎		7
c		食		食捻屎		7
c		风		风骚		7
c		裸		裸女		7
c		裸		裸体		7
c		裸		裸体自摸		7
c		装		装B		7
c		装		装逼		7
c		饭		饭桶		7
c		西		西藏天葬		7
c		解		解放		7
c		观		观世音		7
c		马		马卖马屁		7
c		马		马克思		7
c		马		马英九		7
c		驶		驶你娘		7
c		驶		驶你公		7
c		驶		驶你老师		7
c		驶		驶你母		7
c		骚		骚		7
c		骚		骚货		7
c		骡		骡干		7
c		高		高丽棒子		7
c		高		高干		7
c		高		高俊		7
c		高		高校群体事件		7
c		高		高潮		7
c		鬼		鬼村		7
c		魏		魏京生		7
c		警		警匪一家		7
c		计		计生委		7
c		计		计牌软件		7
c		证		证监会		7
c		诽		诽谤		7
c		谭		谭作人		7
c		谷		谷歌退华		7
c		谷		谷歌退出中国		7
c		调		调理劳务系		7
c		调		调情		7
c		鲍		鲍岳桥		7
c		鲜		鲜族		7
c		贝		贝肉		7
c		财		财政部		7
c		败		败类		7
c		质		质检局		7
c		贱		贱		7
c		贱		贱人		7
c		贱		贱货		7
c		贱		贱逼		7
c		贱		贱比		7
c		贺		贺国强		7
c		贺		贺龙		7
c		贾		贾庆林		7
c		鸟		鸟你		7
c		鸠		鸠		7
c		鸡		鸡		7
c		鸡		鸡叭		7
c		鸡		鸡巴		7
c		鸡		鸡八		7
c		鸡		鸡芭		7
c		鸦		鸦片		7
c		鸨		鸨		7
c		麦		麦角酸		7
c		身		身份生成器		7
c		麻		麻痹		7
c		麻		麻醉乙醚		7
c		麻		麻醉药		7
c		麻		麻醉钢枪		7
c		麻		麻醉枪		7
c		黎		黎阳评		7
c		黑		黑社会		7
c		黑		黑手党		7
c		黄		黄　菊		7
c		黄		黄菊		7
c		黄		黄色		7
c		黄		黄色笑话		7
c		车		车仑		7
c		车		车臣		7
c		轮		轮功		7
c		轮		轮奸		7
c		软		软绵绵		7
c		龟		龟头		7
c		龟		龟孙子		7
c		龟		龟儿子		7
c		龟		龟公		7
c		达		达癞		7
c		达		达赖		7
c		龙		龙虎		7
c		龙		龙新民		7
c		迟		迟浩田		7
c		连		连战		7
c		迷		迷药		7
c		迷		迷魂药		7
c		迷		迷歼药		7
c		追		追查国际		7
c		远		远程偷拍		7
c		露		露点		7
c		胡		胡乔木		7
c		胡		胡紧套		7
c		胡		胡紧掏		7
c		胡		胡紧涛		7
c		胡		胡锦涛		7
c		胡		胡锦淘		7
c		胡		胡耀邦		7
c		胡		胡XX		7
c		郭		郭伯雄		7
c		胸		胸罩		7
c		舌		舌吻		7
c		舔		舔奶		7
c		舔		舔西		7
c		舆		舆论钳制		7
c		阝		阝月		7
c		阳		阳具		7
c		阳		阳精		7
c		阴		阴小撕大		7
c		阴		阴唇		7
c		阴		阴囊		7
c		阴		阴道		7
c		阴		阴茎		7
c		阴		阴部		7
c		阴		阴门		7
c		阴		阴蒂		7
c		阴		阴核		7
c		阴		阴毛		7
c		阴		阴水		7
c		阴		阴户		7
c		阶		阶级		7
c		阿		阿扁		7
c		阿		阿拉		7
c		赤		赤匪		7
c		起		起义		7
c		赌		赌钱		7
c		赵		赵紫阳		7
c		薄		薄一波		7
c		藏		藏独		7
c		董		董建华		7
c		董		董文华		7
c		钱		钱其琛		7
c		钓		钓鱼台		7
c		蒋		蒋中正		7
c		蒋		蒋介石		7
c		蒋		蒋经国		7
c		蒙		蒙古达子		7
c		蒙		蒙尘药		7
c		蒙		蒙独		7
c		肏		肏		7
c		邪		邪教		7
c		邮		邮政局		7
c		邓		邓小平		7
c		肉		肉壁		7
c		肉		肉体		7
c		肉		肉穴		7
c		肉		肉缝		7
c		肉		肉棍		7
c		肉		肉棒		7
c		肉		肉洞		7
c		肛		肛		7
c		肛		肛交		7
c		肛		肛裂		7
c		肛		肛门		7
c		铁		铁道部		7
c		银		银行卡号		7
c		银		银行账号		7
c		蔡		蔡名照		7
c		脱		脱机		7
c		膏		膏药旗		7
c		野		野鸡		7
c		自		自制手枪		7
c		自		自由之门		7
c		自		自由亚洲电台		7
c		自		自焚		7
c		自		自杀指南		7
c		自		自杀手册		7
c		自		自治机关		7
c		臭		臭娘们		7
c		臭		臭屎		7
c		臭		臭化西		7
c		致		致幻剂		7
c		金		金正日		7
c		金		金日成		7
c		镇		镇压		7
c		配		配偶		7
c		腐		腐败		7
c		酥		酥胸		7
c		酱		酱猪媳		7
c		色		色女		7
c		色		色图		7
c		色		色男		7
c		色		色狼		7
c		色		色鬼		7
c		色		色情		7
c		艳		艳照门		7
c		艹		艹		7
c		苯		苯蛋		7
c		苯		苯比		7
c		英		英雄纪念碑		7
c		苹		苹果日报		7
c		集		集体自杀		7
c		蛋		蛋疼[噗]		7
c		蛋		蛋白质		7
c		逊		逊B		7
c		老		老婆		7
c		老		老公		7
c		老		老逼		7
c		老		老母		7
c		老		老毛子		7
c		透		透视眼镜		7
c		透		透视软件		7
c		造		造反		7
c		造		造爱		7
c		耶		耶和华		7
c		耶		耶稣		7
c		耶		耶苏		7
c		逼		逼样		7
c		逼		逼毛		7
c		考		考		7
c		退		退党		7
c		虎		虎门		7
c		虐		虐待		7
c		陈		陈功		7
c		陈		陈启刚		7
c		陈		陈希同		7
c		陈		陈至立		7
c		陈		陈良宇		7
c		陈		陈毅		7
c		陈		陈水扁		7
c		陈		陈晓宁		7
c		站		H站		7
e		NA		ＧＡＭＥ　ｍａｓｔｅｒ		7
e		NA		ＵＲ		7
c		币		J币		7
c		粉		K粉		7
c		的		N的		7
c		抢		抢劫		7
c		暴		暴动		7
c		暴		暴力		7
c		暴		暴乱		7
c		暴		暴徒		7
c		暴		暴虐		7
c		抽		抽插		7
c		暖		暖床宝贝		7
c		抗		抗日		7
c		抑		抑制剂		7
c		投		投毒杀人		7
c		接		接吻		7
c		接		接昏		7
c		推		推油		7
c		枪		枪决女犯		7
c		枪		枪决现场		7
c		枪		枪支弹药		7
c		林		林业局		7
c		林		林彪		7
c		林		林松光		7
c		恐		恐怖主义		7
c		恐		恐怖份子		7
c		恩		恩格斯		7
c		恶		恶搞晚会		7
c		恋		恋爱		7
c		换		换妻		7
c		捅		捅你		7
c		捅		捅我		7
c		援		援交		7
c		插		插她		7
c		插		插妳		7
c		插		插他		7
c		插		插你		7
c		插		插深些		7
c		插		插我		7
c		揉		揉捏		7
c		李		李宏志		7
c		李		李宏旨		7
c		李		李山		7
c		李		李岚清		7
c		李		李弘旨		7
c		李		李先念		7
c		李		李红志		7
c		李		李瑞环		7
c		李		李瑞英		7
c		李		李登辉		7
c		李		李鸿忠		7
c		李		李鹏		7
c		李		李铁映		7
c		李		李长春		7
c		李		李洪志		7
c		杨		杨佳		7
c		杂		杂种		7
c		杀		杀人犯		7
c		档		档案局		7
c		梅		梅花网		7
c		检		检察院		7
c		欢		欢城		7
c		欲		欲火焚身		7
c		正		正见网		7
c		正		正清网		7
c		正		正悟网		7
c		死		死三八		7
c		死		死全家		7
c		死		死八婆		7
c		死		死光		7
c		死		死GD		7
c		死		死qq		7
c		死		死悄悄		7
c		残		残忍		7
c		比		比毛		7
c		毛		毛劳教所		7
c		毛		毛厕洞		7
c		毛		毛妳娘的		7
c		毛		毛嫩		7
c		毛		毛希特勒		7
c		毛		毛一鲜		7
c		毛		毛干拎娘		7
c		毛		毛六g四		7
c		毛		毛驶你娘		7
c		毛		毛贼东		7
c		毛		毛鸡叭		7
c		毛		毛鸡巴		7
c		毛		毛鸡八		7
c		毛		毛鸡芭		7
c		毛		毛XX		7
c		毛		毛江猪媳		7
c		毛		毛泽东		7
c		毛		毛法愣		7
c		毛		毛淫毛		7
c		毛		毛淫水		7
c		毛		毛我操你		7
c		毛		毛日		7
c		毛		毛日他娘		7
c		水		水乳交融		7
c		水		水利部		7
c		氵		氵去		7
c		民		民主		7
c		民		民国		7
c		民		民运		7
c		民		民进党		7
c		民		民航局		7
c		民		民政部		7
c		气		气象局		7
c		江		江八		7
c		江		江系		7
c		江		江猪		7
c		江		江猪媳		7
c		江		江独裁		7
c		江		江青		7
c		江		江贼民		7
c		江		江胡斗		7
c		江		江折民		7
c		江		江核心		7
c		江		江泽民		7
c		江		江戏子		7
c		江		江择民		7
c		汉		汉奸		7
c		泡		泡妞		7
c		泡		泡GG		7
c		泡		泡MM		7
c		波		波霸		7
c		法		法功		7
c		法		法仑		7
c		法		法制办		7
c		法		法西斯		7
c		法		法轮		7
c		法		法愣		7
c		洞		洞房		7
c		洪		洪志		7
c		洪		洪兴		7
c		洗		洗脑班		7
c		淫		淫		7
c		淫		淫叫		7
c		淫		淫荡		7
c		淫		淫毛		7
c		淫		淫水		7
c		混		混蛋		7
c		混		混沌		7
c		淘		淘宝		7
c		温		温加宝		7
c		温		温家宝		7
c		温		温家保		7
c		温		温馨		7
c		港		港澳办		7
c		游		游行		7
c		游		游戏发奖员		7
c		游		游戏宫理员		7
c		湿		湿透的内裤		7
c		滚		滚		7
c		澳		澳洲光明网		7
c		激		激情小电影		7
c		激		激情电影		7
c		朝		朝鲜		7
c		挨		挨球		7
c		本		本拉登		7
c		朱		朱容基		7
c		朱		朱德		7
c		朱		朱熔基		7
c		朱		朱镕基		7
c		机		机巴		7
c		机		机八		7
c		月		月经		7
c		挑		挑逗		7
c		指		指导员		7
c		情		情夫		7
c		情		情妇		7
c		情		情人		7
c		情		情侣		7
c		情		情郎		7
c		情		情色		7
c		成		成亲		7
c		成		成人书库		7
c		成		成人电影		7
c		成		成人片		7
c		戳		戳你		7
c		戴		戴红		7
c		戴		戴维教		7
c		戴		戴海静		7
c		戴		戴晶		7
c		战		战牌		7
c		我		我妳老爸		7
c		我		我干		7
c		我		我靠		7
c		我		我日		7
c		我		我操		7
c		我		我操你		7
c		明		明慧		7
c		明		明慧网		7
c		昏		昏礼		7
c		昏		昏药		7
c		春		春宵		7
c		春		春心		7
c		春		春药		7
c		春		春梦		7
c		流		流产		7
c		流		流氓		7
c		海		海关总署		7
c		海		海洋局		7
c		海		海洛因		7
c		测		测绘局		7
c		斧		斧头镰刀		7
c		斯		斯大林		7
c		新		新华内情		7
c		新		新华社		7
c		新		新娘		7
c		新		新义安		7
c		新		新唐人		7
c		新		新党		7
c		新		新光明		7
c		新		新生网		7
c		新		新郎		7
c		新		新闻办		7
c		新		新闻出版		7
c		新		新闻管制		7
c		文		文化部		7
c		文		文物局		7
c		无		无界浏览器		7
c		日		日他娘		7
c		日		日你		7
c		日		日逼		7
c		日		日X妈		7
c		日		日死你		7
c		日		日本鬼子		7
c		日		日批		7
c		旅		旅游局		7
c		摩		摩门教		7
c		摇		摇头丸		7
c		摇		摇头玩		7
c		撒		撒尿		7
c		操		操		7
c		操		操他		7
c		操		操你		7
c		操		操蛋		7
c		操		操逼		7
c		操		操死		7
c		操		操比		7
c		擦		擦		7
c		放		放纵		7
c		放		放荡		7
c		政		政协		7
c		政		政变		7
c		政		政治协商会议		7
c		懒		懒教		7
c		懂		懂文华		7
c		敏		敏感部位		7
c		敬		敬国神社		7
c		敌		敌对分子		7
c		教		教育部		7
c		扎		扎卡维		7
c		托		托管理事会		7
c		打		打劫		7
c		打		打倒		7
c		打		打炮		7
c		打		打架		7
c		手		手淫		7
c		手		手机复制		7
c		拍		拍肩神药		7
c		拉		拉姆斯菲尔德		7
c		拉		拉登		7
c		曰		曰你		7
c		曹		曹建明		7
c		曹		曹刚川		7
c		曾		曾培炎		7
c		曾		曾庆红		7
c		怡		怡红院		7
c		性		性		7
c		性		性交		7
c		性		性福		7
c		性		性爱		7
c		性		性高潮		7
c		性		性虐待		7
c		性		性欲		7
c		性		性无能		7
c		性		性感		7
c		总		总局		7
c		总		总理		7
c		普		普京		7
e		NA		7X		7
e		NA		admin		7
e		NA		ASS		7
e		NA		asshole		7
e		NA		bastard		7
e		NA		bbscity		7
e		NA		beijingspring		7
e		NA		BF		7
e		NA		bignews		7
e		NA		bitch		7
e		NA		bjzc		7
e		NA		boxun		7
e		NA		bt		7
e		NA		butthead		7
e		NA		butthole		7
e		NA		cao		7
e		NA		CCTV		7
e		NA		cdjp		7
e		NA		chengmingmag		7
e		NA		chinesenewsweek		7
e		NA		core		7
e		NA		cunt		7
e		NA		dajiyuan		7
e		NA		damm		7
e		NA		damn		7
e		NA		DICK		7
e		NA		eight		7
e		NA		epochtime		7
e		NA		epochtimes		7
e		NA		falun		7
e		NA		fawanghuihui		7
e		NA		fgmtv		7
e		NA		FLG		7
e		NA		fofg		7
e		NA		fosaon		7
e		NA		fu		7
e		NA		fuc		7
e		NA		fuck		7
e		NA		FUCKYOU		7
e		NA		fuk		7
e		NA		fv		7
e		NA		fvc		7
e		NA		GameMaste		7
e		NA		GAMEMASTER		7
e		NA		GAY		7
e		NA		GB		7
e		NA		gc365		7
e		NA		GCD		7
e		NA		GF		7
e		NA		globalrescue		7
e		NA		GM		7
e		NA		Government		7
e		NA		hole		7
e		NA		j8		7
e		NA		jb		7
e		NA		JJ		7
e		NA		kao		7
e		NA		LJ		7
e		NA		makelove		7
e		NA		mb		7
e		NA		minghui		7
